est_x,est_y,odom_x,odom_y,gt_x,gt_y,cov_x,cov_y,cov_xy,cov_yx,heading_cmd,speed_cmd,heading,speed,setpoint_x,setpoint_y,gt_heading,gt_speed,collision,step,t_wall
nan,nan,0.045262452214956284,0.0727139413356781,0.045262452214956284,0.0727139413356781,nan,nan,nan,nan,-1.283185362815857,0.25,-1.2915436029434204,0.24705882370471954,0.800000011920929,0.800000011920929,-1.2915436029434204,0.24705882370471954,0.0,114,31.377270001999932
nan,nan,-0.04367630556225777,0.11205124109983444,-0.04367630556225777,0.11205124109983444,nan,nan,nan,nan,-1.283185362815857,0.25,-1.2915436029434204,0.24705882370471954,0.800000011920929,0.800000011920929,-1.2915436029434204,0.24705882370471954,0.0,115,31.574641712999437
nan,nan,-0.09091149270534515,0.1332196146249771,-0.09091149270534515,0.1332196146249771,nan,nan,nan,nan,-1.283185362815857,0.0,-1.2915436029434204,0.0,0.800000011920929,0.800000011920929,-1.2915436029434204,0.0,0.0,116,31.78190037799868
nan,nan,-0.18354982137680054,0.14746440947055817,-0.18354982137680054,0.14746440947055817,nan,nan,nan,nan,-1.283185362815857,0.0,-1.2915436029434204,0.0,0.800000011920929,0.800000011920929,-1.2915436029434204,0.0,0.0,117,32.096900179998556
nan,nan,-0.17876501381397247,0.13260427117347717,-0.17876501381397247,0.13260427117347717,nan,nan,nan,nan,-1.283185362815857,0.0,-1.2915436029434204,0.0,0.800000011920929,0.800000011920929,-1.2915436029434204,0.0,0.0,118,32.3970080049985
nan,nan,-0.15193606913089752,0.13320989906787872,-0.15193606913089752,0.13320989906787872,nan,nan,nan,nan,-1.283185362815857,0.0,-1.2915436029434204,0.0,0.800000011920929,0.800000011920929,-1.2915436029434204,0.0,0.0,119,32.696819580998636
nan,nan,-0.1538420170545578,0.13620255887508392,-0.1538420170545578,0.13620255887508392,nan,nan,nan,nan,-1.283185362815857,0.0,-1.2915436029434204,0.0,0.800000011920929,0.800000011920929,-1.2915436029434204,0.0,0.0,120,32.99702670299848
nan,nan,-0.15486665070056915,0.13411657512187958,-0.15486665070056915,0.13411657512187958,nan,nan,nan,nan,-1.283185362815857,0.0,-1.2915436029434204,0.0,0.800000011920929,0.800000011920929,-1.2915436029434204,0.0,0.0,121,33.31293046999963
nan,nan,-0.14885692298412323,0.1384539157152176,-0.14885692298412323,0.1384539157152176,nan,nan,nan,nan,-1.4831852912902832,-0.25,1.6580628156661987,0.24705882370471954,0.800000011920929,0.800000011920929,1.6580628156661987,0.24705882370471954,0.0,122,33.627281659999426
nan,nan,-0.15421412885189056,0.12899699807167053,-0.15421412885189056,0.12899699807167053,nan,nan,nan,nan,-1.683185338973999,-0.25,1.4486232995986938,0.24705882370471954,0.800000011920929,0.800000011920929,1.4486232995986938,0.24705882370471954,0.0,123,33.94201561299997
nan,nan,-0.15742839872837067,0.10731449723243713,-0.15742839872837067,0.10731449723243713,nan,nan,nan,nan,-1.683185338973999,0.0,-1.6929693222045898,0.0,0.800000011920929,0.800000011920929,-1.6929693222045898,0.0,0.0,124,34.1546833529992
nan,nan,-0.16095581650733948,0.10633998364210129,-0.16095581650733948,0.10633998364210129,nan,nan,nan,nan,-1.683185338973999,0.0,-1.6929693222045898,0.0,0.800000011920929,0.800000011920929,-1.6929693222045898,0.0,1.0,125,34.48170192899852
nan,nan,-0.16161353886127472,0.10568206757307053,-0.16161353886127472,0.10568206757307053,nan,nan,nan,nan,-1.683185338973999,0.0,-1.6929693222045898,0.0,0.800000011920929,0.800000011920929,-1.6929693222045898,0.0,0.0,126,34.797138986999926
nan,nan,-0.16161353886127472,0.10568206757307053,-0.16161353886127472,0.10568206757307053,nan,nan,nan,nan,-1.683185338973999,0.0,-1.6929693222045898,0.0,0.800000011920929,0.800000011920929,-1.6929693222045898,0.0,0.0,127,35.11210577899874
nan,nan,-0.16161353886127472,0.10568206757307053,-0.16161353886127472,0.10568206757307053,nan,nan,nan,nan,-1.683185338973999,0.25,-1.6929693222045898,0.24705882370471954,0.800000011920929,0.800000011920929,-1.6929693222045898,0.24705882370471954,0.0,128,35.4120260210002
nan,nan,-0.1660435050725937,0.10610885173082352,-0.1660435050725937,0.10610885173082352,nan,nan,nan,nan,-1.683185338973999,0.0,-1.6929693222045898,0.0,0.800000011920929,0.800000011920929,-1.6929693222045898,0.0,0.0,129,35.72670014100004
nan,nan,-0.19527116417884827,0.09907456487417221,-0.19527116417884827,0.09907456487417221,nan,nan,nan,nan,-1.4831852912902832,0.25,-1.483529806137085,0.24705882370471954,0.800000011920929,0.800000011920929,-1.483529806137085,0.24705882370471954,0.0,130,36.04204972499974
nan,nan,-0.19472306966781616,0.09904329478740692,-0.19472306966781616,0.09904329478740692,nan,nan,nan,nan,-1.283185362815857,0.25,-1.2915436029434204,0.24705882370471954,0.800000011920929,0.800000011920929,-1.2915436029434204,0.24705882370471954,0.0,131,36.25170891599919
nan,nan,-0.1944919377565384,0.10102947801351547,-0.1944919377565384,0.10102947801351547,nan,nan,nan,nan,-1.283185362815857,0.0,-1.2915436029434204,0.0,0.800000011920929,0.800000011920929,-1.2915436029434204,0.0,0.0,132,36.57007509499999
nan,nan,-0.20820149779319763,0.10091587156057358,-0.20820149779319763,0.10091587156057358,nan,nan,nan,nan,-1.0831853151321411,0.0,-1.0995573997497559,0.0,0.800000011920929,0.800000011920929,-1.0995573997497559,0.0,0.0,133,36.871080873999745
nan,nan,-0.20082291960716248,0.09982579946517944,-0.20082291960716248,0.09982579946517944,nan,nan,nan,nan,-0.8831853270530701,0.25,-0.8901179432868958,0.24705882370471954,0.800000011920929,0.800000011920929,-0.8901179432868958,0.24705882370471954,0.0,134,37.1967386669985
nan,nan,-0.21434222161769867,0.08933429419994354,-0.21434222161769867,0.08933429419994354,nan,nan,nan,nan,-0.6831852793693542,0.25,-0.6981316804885864,0.24705882370471954,0.800000011920929,0.800000011920929,-0.6981316804885864,0.24705882370471954,0.0,135,37.51289358899885
nan,nan,-0.23975789546966553,0.0918564572930336,-0.23975789546966553,0.0918564572930336,nan,nan,nan,nan,-0.4831853210926056,0.25,-0.48869219422340393,0.24705882370471954,0.800000011920929,0.800000011920929,-0.48869219422340393,0.24705882370471954,0.0,136,37.72175336299915
nan,nan,-0.2752687335014343,0.14197538793087006,-0.2752687335014343,0.14197538793087006,nan,nan,nan,nan,-0.28318530321121216,0.25,-0.296705961227417,0.24705882370471954,0.800000011920929,0.800000011920929,-0.296705961227417,0.24705882370471954,0.0,137,37.920505967998906
nan,nan,-0.2814742624759674,0.18498648703098297,-0.2814742624759674,0.18498648703098297,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,138,38.12698591699882
nan,nan,-0.2820143699645996,0.24608518183231354,-0.2820143699645996,0.24608518183231354,nan,nan,nan,nan,0.11681469529867172,0.0,0.10471975803375244,0.0,0.800000011920929,0.800000011920929,0.10471975803375244,0.0,0.0,139,38.44292103499902
nan,nan,-0.2810412347316742,0.24927181005477905,-0.2810412347316742,0.24927181005477905,nan,nan,nan,nan,0.31681469082832336,0.25,0.3141592741012573,0.24705882370471954,0.800000011920929,0.800000011920929,0.3141592741012573,0.24705882370471954,0.0,140,38.7431606909995
nan,nan,-0.2819012403488159,0.2426633983850479,-0.2819012403488159,0.2426633983850479,nan,nan,nan,nan,0.5168147087097168,0.0,0.5061454772949219,0.0,0.800000011920929,0.800000011920929,0.5061454772949219,0.0,0.0,141,38.93711788799919
nan,nan,-0.2865780293941498,0.25038155913352966,-0.2865780293941498,0.25038155913352966,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,142,39.23681320899959
nan,nan,-0.28107863664627075,0.2609315514564514,-0.28107863664627075,0.2609315514564514,nan,nan,nan,nan,0.5168147087097168,0.0,0.5061454772949219,0.0,0.800000011920929,0.800000011920929,0.5061454772949219,0.0,0.0,143,39.43735414499861
nan,nan,-0.2779524326324463,0.25774818658828735,-0.2779524326324463,0.25774818658828735,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,144,39.73573681099879
nan,nan,-0.2855265438556671,0.26383280754089355,-0.2855265438556671,0.26383280754089355,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,145,40.03608342899861
nan,nan,-0.28355148434638977,0.2682167887687683,-0.28355148434638977,0.2682167887687683,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,146,40.24283059299887
nan,nan,-0.27698785066604614,0.2691431939601898,-0.27698785066604614,0.2691431939601898,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,147,40.43792699699952
nan,nan,-0.2454889863729477,0.317219614982605,-0.2454889863729477,0.317219614982605,nan,nan,nan,nan,0.5168147087097168,0.0,0.5061454772949219,0.0,0.800000011920929,0.800000011920929,0.5061454772949219,0.0,0.0,148,40.65109507299894
nan,nan,-0.21526247262954712,0.39198750257492065,-0.21526247262954712,0.39198750257492065,nan,nan,nan,nan,0.5168147087097168,0.0,0.5061454772949219,0.0,0.800000011920929,0.800000011920929,0.5061454772949219,0.0,0.0,149,40.96364762699886
nan,nan,-0.21196018159389496,0.39945781230926514,-0.21196018159389496,0.39945781230926514,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,150,41.26266165400011
nan,nan,-0.21397139132022858,0.39165347814559937,-0.21397139132022858,0.39165347814559937,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,151,41.45801996299997
nan,nan,-0.22155772149562836,0.3883226811885834,-0.22155772149562836,0.3883226811885834,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,152,41.75790686499931
nan,nan,-0.21499823033809662,0.4058655798435211,-0.21499823033809662,0.4058655798435211,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,153,41.95280349299901
nan,nan,-0.1786847710609436,0.4627991020679474,-0.1786847710609436,0.4627991020679474,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,154,42.15098080499956
nan,nan,-0.1492817997932434,0.5125313401222229,-0.1492817997932434,0.5125313401222229,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,155,42.35821004799982
nan,nan,-0.08700351417064667,0.6348068118095398,-0.08700351417064667,0.6348068118095398,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,156,42.672674045999884
nan,nan,-0.053741972893476486,0.7027539014816284,-0.053741972893476486,0.7027539014816284,nan,nan,nan,nan,0.5168147087097168,0.0,0.5061454772949219,0.0,0.800000011920929,0.800000011920929,0.5061454772949219,0.0,0.0,157,42.86780118899878
nan,nan,0.01772977225482464,0.8404680490493774,0.01772977225482464,0.8404680490493774,nan,nan,nan,nan,0.5168147087097168,0.0,0.5061454772949219,0.0,0.800000011920929,0.800000011920929,0.5061454772949219,0.0,0.0,158,43.18267642199862
nan,nan,0.0466453991830349,0.8914926648139954,0.0466453991830349,0.8914926648139954,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,159,43.49880585899882
nan,nan,0.035033151507377625,0.8705282211303711,0.035033151507377625,0.8705282211303711,nan,nan,nan,nan,0.5168147087097168,0.25,0.5061454772949219,0.24705882370471954,0.800000011920929,0.800000011920929,0.5061454772949219,0.24705882370471954,0.0,160,43.70902154099895
nan,nan,0.02994069643318653,0.8630189895629883,0.02994069643318653,0.8630189895629883,nan,nan,nan,nan,0.31681469082832336,0.25,0.3141592741012573,0.24705882370471954,0.800000011920929,0.800000011920929,0.3141592741012573,0.24705882370471954,0.0,161,43.917751151999255
nan,nan,0.05254066362977028,0.8987581729888916,0.05254066362977028,0.8987581729888916,nan,nan,nan,nan,0.31681469082832336,0.25,0.3141592741012573,0.24705882370471954,0.800000011920929,0.800000011920929,0.3141592741012573,0.24705882370471954,0.0,162,44.11627573899932
nan,nan,0.0771603211760521,0.9765692353248596,0.0771603211760521,0.9765692353248596,nan,nan,nan,nan,0.11681469529867172,0.25,0.10471975803375244,0.24705882370471954,0.800000011920929,0.800000011920929,0.10471975803375244,0.24705882370471954,0.0,163,44.415793586998916
nan,nan,0.07802370190620422,1.034184455871582,0.07802370190620422,1.034184455871582,nan,nan,nan,nan,-0.08318530768156052,0.25,-0.0872664600610733,0.24705882370471954,0.800000011920929,0.800000011920929,-0.0872664600610733,0.24705882370471954,0.0,164,44.62287318899871
nan,nan,0.0706271231174469,1.0969281196594238,0.0706271231174469,1.0969281196594238,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,165,44.83375828299904
nan,nan,0.041143275797367096,1.2311912775039673,0.041143275797367096,1.2311912775039673,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,166,45.13283978899926
nan,nan,0.03632279857993126,1.2798088788986206,0.03632279857993126,1.2798088788986206,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,167,45.4329551539995
nan,nan,0.041995152831077576,1.2668709754943848,0.041995152831077576,1.2668709754943848,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,168,45.73324226299883
nan,nan,0.03488047793507576,1.2668782472610474,0.03488047793507576,1.2668782472610474,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,169,46.03311341799963
nan,nan,0.03577449172735214,1.270841360092163,0.03577449172735214,1.270841360092163,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,170,46.348157700998854
nan,nan,0.03702472895383835,1.2609591484069824,0.03702472895383835,1.2609591484069824,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,171,46.67796725399967
nan,nan,0.03418843448162079,1.2656981945037842,0.03418843448162079,1.2656981945037842,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,172,46.99599971899988
nan,nan,0.03451342135667801,1.2634590864181519,0.03451342135667801,1.2634590864181519,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,173,47.29568563599969
nan,nan,0.032742444425821304,1.2657625675201416,0.032742444425821304,1.2657625675201416,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,174,47.607676874999015
nan,nan,0.03357025980949402,1.265333652496338,0.03357025980949402,1.265333652496338,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,175,47.90769718199954
nan,nan,0.034327443689107895,1.2621031999588013,0.034327443689107895,1.2621031999588013,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,176,48.20765485099946
nan,nan,0.03236319497227669,1.2692127227783203,0.03236319497227669,1.2692127227783203,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,177,48.49593836599888
nan,nan,0.03323642909526825,1.2656913995742798,0.03323642909526825,1.2656913995742798,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,178,48.80772104300013
nan,nan,0.033057522028684616,1.2667897939682007,0.033057522028684616,1.2667897939682007,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,179,49.110937433999425
nan,nan,0.032973550260066986,1.2678841352462769,0.032973550260066986,1.2678841352462769,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,180,49.46777319799912
nan,nan,0.03333611413836479,1.2665104866027832,0.03333611413836479,1.2665104866027832,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,181,49.78297018000012
nan,nan,0.0325031578540802,1.2692240476608276,0.0325031578540802,1.2692240476608276,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,182,50.09802152900011
nan,nan,0.03252890706062317,1.2691465616226196,0.03252890706062317,1.2691465616226196,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,183,50.412948151999444
nan,nan,0.03234831988811493,1.2697923183441162,0.03234831988811493,1.2697923183441162,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,184,50.71300621099908
nan,nan,0.03121044859290123,1.2735176086425781,0.03121044859290123,1.2735176086425781,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,185,51.04279686999871
nan,nan,0.03251725062727928,1.269474983215332,0.03251725062727928,1.269474983215332,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,186,51.358064746998934
nan,nan,0.03192184492945671,1.2706509828567505,0.03192184492945671,1.2706509828567505,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,187,51.67289780499959
nan,nan,0.03187980502843857,1.270775318145752,0.03187980502843857,1.270775318145752,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,188,51.97575262600003
nan,nan,0.03118133544921875,1.271398901939392,0.03118133544921875,1.271398901939392,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,189,52.289497132998804
nan,nan,0.03118133544921875,1.271398901939392,0.03118133544921875,1.271398901939392,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,190,52.60292644499896
nan,nan,0.03134593740105629,1.2709237337112427,0.03134593740105629,1.2709237337112427,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,191,52.91777946000002
nan,nan,0.030618347227573395,1.2725555896759033,0.030618347227573395,1.2725555896759033,nan,nan,nan,nan,-0.08318530768156052,0.0,-0.0872664600610733,0.0,0.800000011920929,0.800000011920929,-0.0872664600610733,0.0,0.0,192,53.233782503999464
